Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2015-11-02 01:00:00,0.0,0.358,0.358,0.352,0.32,16.58,19.31,20.7,21.4,0
2015-11-02 01:00:00,0.0,0.357,0.357,0.352,0.32,16.11,18.97,20.58,21.4,0
2016-11-07 01:00:00,0.0,0.388,0.39,0.368,0.264,18.73,19.99,20.98,22.28,0
2016-11-07 01:00:00,0.0,0.387,0.389,0.366,0.266,18.76,19.92,20.95,22.26,0
