Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2016-11-07 01:00:00,0.0,0.339,0.369,0.461,17.85,18.88,20.89,0
2016-11-07 01:00:00,0.0,0.337,0.366,0.452,17.87,18.87,20.87,0
