Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2015-11-02 01:00:00,0.0,0.233,0.205,0.206,0.204,17.56,19.28,20.88,21.88,0
2015-11-02 01:00:00,0.0,0.233,0.205,0.205,0.204,16.99,18.78,20.58,21.89,0
2016-11-07 01:00:00,0.0,0.255,0.234,0.224,0.221,18.86,19.36,20.19,21.85,0
2016-11-07 01:00:00,0.0,0.254,0.233,0.223,0.22,18.85,19.34,20.17,21.84,0
