Date,Sat_SM,Ppt,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude
2017-01-01,0.1619357,0.0,15.729184523809524,62.311666666666675,1.311761904761905,167.89714285714285,94.90934523809524,30.46,-98.9407
2017-01-02,0.17970578,0.037797619047619045,14.84442261904762,60.81458333333334,1.3235595238095237,183.54000000000002,104.32196428571429,30.46,-98.9407
2017-01-03,0.13893537,0.037797619047619045,14.146446428571426,57.18089285714286,1.3374642857142856,222.76,115.69125,30.46,-98.9407
2017-01-04,0.14114188,0.037797619047619045,11.794773809523809,55.25619047619047,1.3459702380952383,243.35999999999999,115.44119047619049,30.46,-98.9407
2017-01-05,0.13733369,0.037797619047619045,11.135267857142859,59.23535714285714,1.4420654761904763,286.9714285714286,123.43505952380953,30.46,-98.9407
2017-01-06,0.09861715,0.037797619047619045,9.403238095238095,63.31999999999999,1.5535714285714288,313.4857142857143,126.87958333333334,30.46,-98.9407
2017-01-07,0.16372634,0.037797619047619045,6.627238095238096,61.888214285714284,1.3167678571428572,336.6714285714285,139.39738095238096,30.46,-98.9407
2017-01-08,0.1639215,0.037797619047619045,4.740374999999999,57.87732142857143,1.526690476190476,312.4142857142857,142.4859523809524,30.46,-98.9407
2017-01-09,0.15647669,0.0,4.315142857142857,58.26142857142856,1.8675833333333334,295.08571428571435,142.54749999999999,30.46,-98.9407
2017-01-10,0.14869577,0.0,4.974309523809524,60.88303571428571,2.2434285714285713,278.7142857142857,141.28196428571428,30.46,-98.9407
2017-01-11,0.14312874,0.0,6.990803571428572,61.40523809523809,2.7223571428571427,255.77142857142857,150.2639880952381,30.46,-98.9407
2017-01-12,0.16816747,0.0,8.668077380952381,62.34773809523809,2.8502916666666667,233.6,137.6144642857143,30.46,-98.9407
2017-01-13,0.093517184,0.0,12.01630357142857,64.38684523809523,2.8504642857142857,209.25714285714284,141.9567857142857,30.46,-98.9407
2017-01-14,0.13881062,0.021130952380952382,14.099744047619046,70.73154761904762,2.8077083333333333,173.27142857142854,122.54666666666665,30.46,-98.9407
2017-01-15,0.13685927,0.1193452380952381,15.83964880952381,78.92541666666666,2.6984285714285714,166.91428571428568,105.49690476190474,30.46,-98.9407
