Date,Sat_SM,Ppt,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude
2017-01-01,0.16604763,0.0,16.18484523809524,61.33136904761904,2.1545833333333335,125.76714285714286,97.66684523809523,30.2454,-98.7059
2017-01-02,0.18001549,0.05136904761904769,15.230261904761905,60.259226190476184,2.1410238095238094,144.0957142857143,106.08714285714287,30.2454,-98.7059
2017-01-03,0.13609082,0.05136904761904769,14.692321428571429,56.565595238095234,2.2513095238095238,179.67142857142858,117.78625,30.2454,-98.7059
2017-01-04,0.14114188,0.05136904761904769,12.31130357142857,54.352380952380955,2.2102916666666665,198.05714285714288,116.56148809523809,30.2454,-98.7059
2017-01-05,0.1377866,0.05136904761904769,11.58657738095238,58.61077380952381,2.325505952380952,240.1585714285714,125.53815476190475,30.2454,-98.7059
2017-01-06,0.09861715,0.05136904761904769,9.84757142857143,62.8102380952381,2.5251369047619048,269.43,128.65375,30.2454,-98.7059
2017-01-07,0.15846597,0.05136904761904769,7.152226190476191,60.439285714285724,2.3431130952380954,286.8585714285714,141.16494047619048,30.2454,-98.7059
2017-01-08,0.168074,0.05136904761904769,5.110714285714287,56.651666666666664,2.4995833333333333,308.8285714285715,144.56470238095238,30.2454,-98.7059
2017-01-09,0.14108303,0.0,4.659988095238096,57.15636904761904,2.7742619047619046,292.2714285714286,142.00196428571428,30.2454,-98.7059
2017-01-10,0.14869577,0.0,5.146261904761905,60.77196428571428,3.071101190476191,276.5142857142857,140.65184523809523,30.2454,-98.7059
2017-01-11,0.14074013,0.0,7.206029761904763,61.8335119047619,3.4665773809523808,254.28571428571428,150.50220238095238,30.2454,-98.7059
2017-01-12,0.1549543,0.0,8.960422619047618,62.85940476190476,3.6194940476190474,233.72857142857143,138.95136904761904,30.2454,-98.7059
2017-01-13,0.093517184,0.0,12.34122619047619,65.54654761904762,3.6195714285714287,206.97142857142856,145.71714285714285,30.2454,-98.7059
2017-01-14,0.1331709,0.009047619047619112,14.238416666666666,72.54220238095238,3.4724166666666667,160.5157142857143,125.03714285714284,30.2454,-98.7059
2017-01-15,0.13685927,0.11785714285714292,16.03945238095238,80.48440476190476,3.425416666666667,154.44428571428574,104.9145238095238,30.2454,-98.7059
2017-01-16,0.19055682,0.11785714285714292,16.490892857142857,80.41916666666667,2.914625,173.37285714285716,102.15547619047618,30.2454,-98.7059
2017-01-17,0.03913555,0.15720238095238104,15.410892857142857,83.21083333333333,2.6191607142857145,150.3542857142857,83.83714285714287,30.2454,-98.7059
