Station,Model,Features,Offset,MSE,MAE,MAPE,SMAPE,RSE,CORR
Station6,LSTM,SWC_10_Tair,168,0.0262103888412497,0.1267237221545833,844868987127.8708,56.490881935824454,0.8623965734229875,0.5427809451410492
