Station,Model,Features,Offset,Epoch,Loss,Validation Loss
Station6,LSTM,SWC_10_Wy,168,1,0.019176701083779335,0.015235701575875282
Station6,LSTM,SWC_10_Wy,168,2,0.018442023545503616,0.01498893741518259
Station6,LSTM,SWC_10_Wy,168,3,0.018011225387454033,0.016569722443819046
Station6,LSTM,SWC_10_Wy,168,4,0.01812717877328396,0.014976205304265022
Station6,LSTM,SWC_10_Wy,168,5,0.018605131655931473,0.015629148110747337
Station6,LSTM,SWC_10_Wy,168,6,0.018250390887260437,0.014370684511959553
Station6,LSTM,SWC_10_Wy,168,7,0.01808534748852253,0.014088806696236134
Station6,LSTM,SWC_10_Wy,168,8,0.017513152211904526,0.016391772776842117
Station6,LSTM,SWC_10_Wy,168,9,0.017082693055272102,0.015188468620181084
Station6,LSTM,SWC_10_Wy,168,10,0.016655415296554565,0.015884926542639732
